name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,location
"12200 Carl Rd, Creedmoor, TX 78610",03/09/2020,68.6,64.6,65.8,68.6,64.6,65.8,62.8,90.2,0.203,100,45.83,rain,0,0,27.0,17.0,176.9,1021.1,86.9,8.4,28.2,2.6,1,,2020-03-09T07:47:13,2020-03-09T19:35:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0637,C0133,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/10/2020,80.2,58.4,68.5,81.8,58.4,68.5,62.5,82.7,0.002,100,4.17,rain,0,0,17.9,9.7,183.7,1022.7,72.0,7.8,146.3,12.8,7,,2020-03-10T07:46:03,2020-03-10T19:36:34,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/11/2020,83.3,64.5,72.5,84.5,64.5,72.9,63.8,76.2,0.0,0,0.0,,0,0,23.5,13.5,192.4,1017.1,55.9,8.4,202.8,17.6,9,,2020-03-11T07:44:52,2020-03-11T19:37:13,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/12/2020,86.3,67.7,74.4,87.9,67.7,74.9,64.0,71.7,0.0,0,0.0,,0,0,26.4,16.1,179.6,1011.4,66.8,9.8,219.1,19.0,9,,2020-03-12T07:43:41,2020-03-12T19:37:52,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/13/2020,83.2,68.2,73.9,84.5,68.2,74.1,64.7,74.1,0.0,0,0.0,,0,0,27.4,16.7,149.9,1013.2,83.6,9.8,115.5,10.1,5,,2020-03-13T07:42:30,2020-03-13T19:38:30,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/14/2020,83.6,70.8,75.6,85.7,70.8,76.3,66.2,73.7,0.0,0,0.0,,0,0,28.3,15.0,152.7,1017.2,80.4,9.2,120.8,10.4,5,,2020-03-14T07:41:18,2020-03-14T19:39:08,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/15/2020,71.7,60.0,63.1,71.7,60.0,63.1,59.6,88.4,0.053,100,33.33,rain,0,0,19.2,13.5,20.6,1022.6,92.1,6.9,45.3,3.9,2,,2020-03-15T07:40:06,2020-03-15T19:39:46,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/16/2020,73.4,59.9,66.3,73.4,59.9,66.3,62.1,86.7,0.0,0,0.0,,0,0,21.9,12.9,71.5,1020.4,93.9,7.4,76.6,6.4,3,,2020-03-16T07:38:54,2020-03-16T19:40:24,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/17/2020,79.9,67.8,72.4,79.9,67.8,72.4,67.0,83.6,0.264,100,8.33,rain,0,0,35.6,14.6,142.0,1016.9,79.0,8.4,100.7,8.8,5,,2020-03-17T07:37:42,2020-03-17T19:41:02,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/18/2020,82.9,70.1,74.9,85.6,70.1,75.4,66.7,76.7,0.0,0,0.0,,0,0,26.0,16.6,163.5,1014.2,71.5,9.8,114.5,10.0,6,,2020-03-18T07:36:29,2020-03-18T19:41:39,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/19/2020,80.8,69.3,74.5,83.8,69.3,75.0,67.8,80.1,0.026,100,4.17,rain,0,0,34.2,14.6,166.0,1013.1,68.0,9.3,106.5,9.1,6,,2020-03-19T07:35:17,2020-03-19T19:42:17,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/20/2020,72.8,53.7,61.4,72.8,53.7,61.4,57.2,86.4,0.827,100,66.67,rain,0,0,37.8,23.5,17.7,1022.1,85.0,8.4,43.3,3.8,2,,2020-03-20T07:34:04,2020-03-20T19:42:54,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0637,72253912979,KATT,KAUS,KRET2,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/21/2020,54.6,48.7,51.8,54.6,43.2,50.6,46.7,82.8,0.925,100,45.83,rain,0,0,26.4,15.6,14.3,1025.9,94.8,7.9,50.8,4.3,3,,2020-03-21T07:32:51,2020-03-21T19:43:31,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/22/2020,67.5,54.0,60.5,67.5,54.0,60.5,58.5,93.3,0.028,100,20.83,rain,0,0,10.1,7.5,20.6,1019.4,99.1,3.0,50.2,4.3,3,,2020-03-22T07:31:38,2020-03-22T19:44:08,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/23/2020,82.5,65.6,72.3,84.8,65.6,72.8,66.4,83.1,0.02,100,16.67,rain,0,0,23.7,13.3,176.4,1015.5,87.8,5.8,134.5,11.7,8,,2020-03-23T07:30:25,2020-03-23T19:44:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/24/2020,90.8,63.2,74.8,89.9,63.2,74.6,61.2,68.0,0.015,100,4.17,rain,0,0,22.4,11.3,217.2,1011.7,44.9,9.0,235.4,20.2,9,,2020-03-24T07:29:12,2020-03-24T19:45:22,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/25/2020,88.5,55.1,71.0,90.9,55.1,71.8,61.9,75.4,0.0,0,0.0,,0,0,19.9,11.0,167.3,1011.7,23.4,8.0,246.2,21.2,9,,2020-03-25T07:27:59,2020-03-25T19:45:58,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/26/2020,87.3,67.0,75.6,90.2,67.0,76.6,67.0,76.4,0.0,0,0.0,,0,0,25.7,13.4,170.1,1009.1,53.4,8.1,211.8,18.4,9,,2020-03-26T07:26:47,2020-03-26T19:46:35,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/27/2020,88.4,68.9,77.0,91.9,68.9,78.3,67.8,75.3,0.0,0,0.0,,0,0,30.5,18.0,171.7,1006.4,69.9,8.8,171.3,14.8,6,,2020-03-27T07:25:34,2020-03-27T19:47:12,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/28/2020,78.3,52.9,70.8,78.3,52.9,70.8,57.4,68.5,0.073,100,25.0,rain,0,0,29.8,15.3,256.3,1009.8,64.6,8.5,135.1,11.6,7,,2020-03-28T07:24:21,2020-03-28T19:47:48,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/29/2020,79.1,48.3,64.1,79.1,47.5,63.9,45.3,55.7,0.0,0,0.0,,0,0,21.9,13.5,51.8,1018.5,56.0,9.9,190.2,16.4,6,,2020-03-29T07:23:09,2020-03-29T19:48:25,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/30/2020,70.9,63.8,67.0,70.9,63.8,67.0,61.5,83.2,0.325,100,37.5,rain,0,0,22.1,8.6,93.7,1013.9,90.0,6.0,17.6,1.5,1,,2020-03-30T07:21:56,2020-03-30T19:49:01,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0637,72253912979,KATT,KAUS,KRET2,72254013904,72254413958,KHYI",TDS LANDFILL
"12200 Carl Rd, Creedmoor, TX 78610",03/31/2020,72.1,55.6,64.6,72.1,55.6,64.6,56.2,76.6,0.004,100,8.33,rain,0,0,31.1,17.0,19.0,1015.3,48.5,8.3,253.1,21.9,10,,2020-03-31T07:20:44,2020-03-31T19:49:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0637,72253912979,KATT,KAUS,72254013904,72254413958,KHYI",TDS LANDFILL
